candidate_uid	circuit	stage	scheme	candidate	repeat	mode	run_id	attempt_id	join_key_source	patterns	fault_sha	source_file	source_row	join_status	join_reason
b20:hmf_coarse:HMF:62:0	b20	hmf_coarse	HMF	62		F				0	NA	hmf_coarse.tsv	63	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:62:0	b20	hmf_coarse	HMF	62		H	H_b20_cov95v2_HMF_h03_H_p80	attempt_79e2a835e7640df8bd68	source_log_basename	80	194a75bd3558e56534266ebbf9208fb1a9d6703d20708b49c59d17ad7ae27980	hmf_coarse.tsv	63	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:62:0	b20	hmf_coarse	HMF	62		M	M_b20_cov95v2_HMF_h80_m020_p426	attempt_dd99aa58f6967fc99c32	source_log_basename	426	af3ce518a8eaa8e346da921e34e2091e60575f3175301c6203a1a9bc8fd91553	hmf_coarse.tsv	63	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:63:0	b20	hmf_coarse	HMF	63		F				0	NA	hmf_coarse.tsv	64	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:63:0	b20	hmf_coarse	HMF	63		H	H_b20_cov95v2_HMF_h03_H_p80	attempt_79e2a835e7640df8bd68	source_log_basename	80	194a75bd3558e56534266ebbf9208fb1a9d6703d20708b49c59d17ad7ae27980	hmf_coarse.tsv	64	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:63:0	b20	hmf_coarse	HMF	63		M	M_b20_cov95v2_HMF_h80_Mfull	attempt_717be27c594f594e0d59	source_log_basename	448	d3308b0266ea11aaf4376ac1819425600ca36d5ec5df7d189c74ab05a1385b50	hmf_coarse.tsv	64	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:64:0	b20	hmf_coarse	HMF	64		F	F_b20_cov95v2_HMF_h119_m1_F_p83	attempt_666ffd908439fa90b4d2	source_log_basename	83	95c9da55c61a13e61d069edfd531b6b8a06dc4267155026165ba85c9339047c7	hmf_coarse.tsv	65	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:64:0	b20	hmf_coarse	HMF	64		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	65	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:64:0	b20	hmf_coarse	HMF	64		M	M_b20_cov95v2_HMF_h119_m001_p1	attempt_71d67c612e1d8a0f705c	source_log_basename	1	7e2e811e62fb670960a9428fae91e65bc628e1586f293e58d825f3b7f05aabc0	hmf_coarse.tsv	65	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:65:0	b20	hmf_coarse	HMF	65		F	F_b20_cov95v2_HMF_h119_m22_F_p60	attempt_abbb0862be725d7e8088	source_log_basename	60	fe0b1474a0add62d6318f9da7b92dcd084d19104b9ea063cde0baaab6b3bbac1	hmf_coarse.tsv	66	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:65:0	b20	hmf_coarse	HMF	65		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	66	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:65:0	b20	hmf_coarse	HMF	65		M	M_b20_cov95v2_HMF_h119_m002_p22	attempt_fdeabb703414309d88b7	source_log_basename	22	55af778a30311606cf2497e94688e9e0492e4c5d919a48b6f443071da379832b	hmf_coarse.tsv	66	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:66:0	b20	hmf_coarse	HMF	66		F	F_b20_cov95v2_HMF_h119_m43_F_p44	attempt_a93d00c1e1f339d4c5b3	source_log_basename	44	367c771591a809a87377eb824c7f63147e85571e82df6c6d851de414c38ea086	hmf_coarse.tsv	67	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:66:0	b20	hmf_coarse	HMF	66		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	67	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:66:0	b20	hmf_coarse	HMF	66		M	M_b20_cov95v2_HMF_h119_m003_p43	attempt_8aff5322f6b22136b639	source_log_basename	43	aaccaa33aca4833d6b68cfe19c17e3a960979a2fd0bf894ba6344aacd85fb622	hmf_coarse.tsv	67	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:67:0	b20	hmf_coarse	HMF	67		F	F_b20_cov95v2_HMF_h119_m65_F_p35	attempt_5a0e937bc0dfebb17d05	source_log_basename	35	d4b79fb2c32ff5a2d40899f28c996fd3bef9b76a720e8784e131e0428cbfe73a	hmf_coarse.tsv	68	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:67:0	b20	hmf_coarse	HMF	67		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	68	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:67:0	b20	hmf_coarse	HMF	67		M	M_b20_cov95v2_HMF_h119_m004_p65	attempt_52165d761d67bf300194	source_log_basename	65	d09d35a5503f846171d3b635adb0eed75dec4f8400f08e65487471c66e019a00	hmf_coarse.tsv	68	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:68:0	b20	hmf_coarse	HMF	68		F	F_b20_cov95v2_HMF_h119_m86_F_p9	attempt_7cf7b0b16fae43b86d67	source_log_basename	9	1ad47ba784f61d97d84e18ef5bf6735e8b367f1aa81c5b4eb63777a3b6077202	hmf_coarse.tsv	69	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:68:0	b20	hmf_coarse	HMF	68		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	69	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:68:0	b20	hmf_coarse	HMF	68		M	M_b20_cov95v2_HMF_h119_m005_p86	attempt_b79fd3e28cd045eff3d4	source_log_basename	86	25ebf5d6cbc2d1f770088e27c6399d8b686566795b87924ba2fb1263b236df85	hmf_coarse.tsv	69	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:69:0	b20	hmf_coarse	HMF	69		F				0	NA	hmf_coarse.tsv	70	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:69:0	b20	hmf_coarse	HMF	69		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	70	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:69:0	b20	hmf_coarse	HMF	69		M	M_b20_cov95v2_HMF_h119_m006_p108	attempt_642f891fb57627844190	source_log_basename	108	2ea081226c05c6ef38abd2077264f87125583f9a2f6d7c59bb49d79c268f6735	hmf_coarse.tsv	70	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:6:0	b20	hmf_coarse	HMF	6		F	F_b20_cov95v2_HMF_h1_m123_F_p39	attempt_d9d6f44d69ada08fe633	source_log_basename	39	c5de941d9fe7cabd8da42502fb35aa9972c85fc4dbad2562e96afeb22bf9bfe3	hmf_coarse.tsv	7	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:6:0	b20	hmf_coarse	HMF	6		H	H_b20_cov95v2_HMF_h01_H_p1	attempt_bc0e0a4ac7524732dd08	source_log_basename	1	d52d10ca84f3e58c0c5b82699b0efa0295216414bc28a9ee35d8844974e85efb	hmf_coarse.tsv	7	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:6:0	b20	hmf_coarse	HMF	6		M	M_b20_cov95v2_HMF_h1_m006_p123	attempt_0c702ffb263bbd66d229	source_log_basename	123	bb358c65bd7b08a57328aebf29c88c3db9d2552c2e432b2f396bb582c64ce7fa	hmf_coarse.tsv	7	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:70:0	b20	hmf_coarse	HMF	70		F				0	NA	hmf_coarse.tsv	71	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:70:0	b20	hmf_coarse	HMF	70		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	71	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:70:0	b20	hmf_coarse	HMF	70		M	M_b20_cov95v2_HMF_h119_m007_p129	attempt_088921940ad6af690181	source_log_basename	129	f07d9d9a95522dffe33f0b4c9df5f629530635b5a78b2d05e744ea5bb18e6171	hmf_coarse.tsv	71	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:71:0	b20	hmf_coarse	HMF	71		F				0	NA	hmf_coarse.tsv	72	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:71:0	b20	hmf_coarse	HMF	71		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	72	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:71:0	b20	hmf_coarse	HMF	71		M	M_b20_cov95v2_HMF_h119_m008_p151	attempt_9788d97a13c07d161894	source_log_basename	151	f7b60b6c3f4a40a004211ee3d725193f934eea8fe88d610edf18ff2cddb015b4	hmf_coarse.tsv	72	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:72:0	b20	hmf_coarse	HMF	72		F				0	NA	hmf_coarse.tsv	73	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:72:0	b20	hmf_coarse	HMF	72		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	73	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:72:0	b20	hmf_coarse	HMF	72		M	M_b20_cov95v2_HMF_h119_m009_p172	attempt_7931b8c834363db50bed	source_log_basename	172	4e3eed55a0ae3aafa2b46925fc741d435865cb8264f1e5f1f8ff0eda18ba2ee0	hmf_coarse.tsv	73	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:73:0	b20	hmf_coarse	HMF	73		F				0	NA	hmf_coarse.tsv	74	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:73:0	b20	hmf_coarse	HMF	73		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	74	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:73:0	b20	hmf_coarse	HMF	73		M	M_b20_cov95v2_HMF_h119_m010_p194	attempt_bcc6e3b5244701a140a6	source_log_basename	194	d2dbfc4ddca4cedecca6492e2caa32924d620141baa26723ab93c2fc3abe57d2	hmf_coarse.tsv	74	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:74:0	b20	hmf_coarse	HMF	74		F				0	NA	hmf_coarse.tsv	75	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:74:0	b20	hmf_coarse	HMF	74		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	75	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:74:0	b20	hmf_coarse	HMF	74		M	M_b20_cov95v2_HMF_h119_m011_p215	attempt_d64bfe27d44990b14359	source_log_basename	215	16f99869e6f14f0dcad301e193e48aebaf8dc933f73bc25ff503689012ca8443	hmf_coarse.tsv	75	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:75:0	b20	hmf_coarse	HMF	75		F				0	NA	hmf_coarse.tsv	76	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:75:0	b20	hmf_coarse	HMF	75		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	76	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:75:0	b20	hmf_coarse	HMF	75		M	M_b20_cov95v2_HMF_h119_m012_p237	attempt_78dae3d28ed97ccd8cdb	source_log_basename	237	44181ee898e1966c5fca7f098a0fb91e4b1db2fee608e4291caab50c392e3461	hmf_coarse.tsv	76	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:76:0	b20	hmf_coarse	HMF	76		F				0	NA	hmf_coarse.tsv	77	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:76:0	b20	hmf_coarse	HMF	76		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	77	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:76:0	b20	hmf_coarse	HMF	76		M	M_b20_cov95v2_HMF_h119_m013_p258	attempt_1770289b88a09ba3fc9a	source_log_basename	258	4e65744ad0eee83c34a5bf773d780da584580073a952d611c5a459d37979dec2	hmf_coarse.tsv	77	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:77:0	b20	hmf_coarse	HMF	77		F				0	NA	hmf_coarse.tsv	78	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:77:0	b20	hmf_coarse	HMF	77		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	78	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:77:0	b20	hmf_coarse	HMF	77		M	M_b20_cov95v2_HMF_h119_m014_p280	attempt_26fc22ff6b97888ff6bf	source_log_basename	280	d0f0bbedb51c56f4751bf6ebb68a2635dab90b0c516ede2c94eccc40f753f5a4	hmf_coarse.tsv	78	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:78:0	b20	hmf_coarse	HMF	78		F				0	NA	hmf_coarse.tsv	79	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:78:0	b20	hmf_coarse	HMF	78		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	79	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:78:0	b20	hmf_coarse	HMF	78		M	M_b20_cov95v2_HMF_h119_m015_p301	attempt_dd1ecfe1aa1e4e055d83	source_log_basename	301	044e6071e6ec9958cbce4ed0ee55d65af9ace13c41f7ca6b385448a12388dc78	hmf_coarse.tsv	79	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:79:0	b20	hmf_coarse	HMF	79		F				0	NA	hmf_coarse.tsv	80	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:79:0	b20	hmf_coarse	HMF	79		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	80	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:79:0	b20	hmf_coarse	HMF	79		M	M_b20_cov95v2_HMF_h119_m016_p323	attempt_a63585ede668c0864466	source_log_basename	323	02c476538f3604a1bede110919a55a51822870e444dd799367865b5952b7b207	hmf_coarse.tsv	80	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:7:0	b20	hmf_coarse	HMF	7		F	F_b20_cov95v2_HMF_h1_m147_F_p28	attempt_c8dd59464fe458512526	source_log_basename	28	485ddb40608da4a9d60384f8e09de513e4451ea2b7ea8dc3f9d80baae0426ad0	hmf_coarse.tsv	8	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:7:0	b20	hmf_coarse	HMF	7		H	H_b20_cov95v2_HMF_h01_H_p1	attempt_bc0e0a4ac7524732dd08	source_log_basename	1	d52d10ca84f3e58c0c5b82699b0efa0295216414bc28a9ee35d8844974e85efb	hmf_coarse.tsv	8	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:7:0	b20	hmf_coarse	HMF	7		M	M_b20_cov95v2_HMF_h1_m007_p147	attempt_72bcbba36f11f03dbb2e	source_log_basename	147	05b2523e0fb08c8352e5a61548ec43e0297f41cc18c498fe3fd794cad95a6643	hmf_coarse.tsv	8	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:80:0	b20	hmf_coarse	HMF	80		F				0	NA	hmf_coarse.tsv	81	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:80:0	b20	hmf_coarse	HMF	80		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	81	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:80:0	b20	hmf_coarse	HMF	80		M	M_b20_cov95v2_HMF_h119_m017_p344	attempt_49652e733e05ce45ae5c	source_log_basename	344	ac0752e7a6b72ed8fb0027ea30b8b261ba12124b657235dbacf0b69aeb93df2a	hmf_coarse.tsv	81	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:81:0	b20	hmf_coarse	HMF	81		F				0	NA	hmf_coarse.tsv	82	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:81:0	b20	hmf_coarse	HMF	81		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	82	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:81:0	b20	hmf_coarse	HMF	81		M	M_b20_cov95v2_HMF_h119_m018_p366	attempt_63aa06fde7273c052e15	source_log_basename	363	17e1a00a470a13b46d5f39458447f38ecb17b564cbf090e9d80db72a32655146	hmf_coarse.tsv	82	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:82:0	b20	hmf_coarse	HMF	82		F				0	NA	hmf_coarse.tsv	83	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:82:0	b20	hmf_coarse	HMF	82		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	83	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:82:0	b20	hmf_coarse	HMF	82		M	M_b20_cov95v2_HMF_h119_m019_p387	attempt_5c719c9d8a7631b4c71a	source_log_basename	386	c6a927e9ca43042270747d7945b19ed388c56d8607e1407faa862a078f5e93d7	hmf_coarse.tsv	83	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:83:0	b20	hmf_coarse	HMF	83		F				0	NA	hmf_coarse.tsv	84	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:83:0	b20	hmf_coarse	HMF	83		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	84	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:83:0	b20	hmf_coarse	HMF	83		M	M_b20_cov95v2_HMF_h119_m020_p409	attempt_562646175cf4091811a9	source_log_basename	405	b83124185e348018c3edf63e86e855961d80567488fe8af0e8362187808dbd3f	hmf_coarse.tsv	84	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:84:0	b20	hmf_coarse	HMF	84		F				0	NA	hmf_coarse.tsv	85	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:84:0	b20	hmf_coarse	HMF	84		H	H_b20_cov95v2_HMF_h04_H_p119	attempt_e844f28de17150fb4c94	source_log_basename	119	68710af2b26ea3263e8004796be654d8d538a1e83bc58e4e567a5a27f5ee0e81	hmf_coarse.tsv	85	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:84:0	b20	hmf_coarse	HMF	84		M	M_b20_cov95v2_HMF_h119_Mfull	attempt_188f1518c1f9f0c7309e	source_log_basename	430	1908d470d669e80686fce9e666dcfcbec2016f2c179d018705db754d76ba8606	hmf_coarse.tsv	85	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:85:0	b20	hmf_coarse	HMF	85		F	F_b20_cov95v2_HMF_h159_m1_F_p65	attempt_e123c206903f8fa502d4	source_log_basename	65	59cbe55a19c597828a43caa149b42459576d2f68caee6af1333948e359b857d6	hmf_coarse.tsv	86	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:85:0	b20	hmf_coarse	HMF	85		H	H_b20_cov95v2_HMF_h05_H_p159	attempt_9ef216c18868c33fd1e6	source_log_basename	159	77f188be05c1e606c04e911b11eeb801e8fe2f8489529aa30701832d9ce79b72	hmf_coarse.tsv	86	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:85:0	b20	hmf_coarse	HMF	85		M	M_b20_cov95v2_HMF_h159_m001_p1	attempt_46fa1a0c7e3536fb6313	source_log_basename	1	de4a8d231e8af9766348659fec4b51532e160fd884d83bdf9b744541393c7350	hmf_coarse.tsv	86	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:86:0	b20	hmf_coarse	HMF	86		F	F_b20_cov95v2_HMF_h159_m20_F_p42	attempt_c64daf3b9b27057ddc95	source_log_basename	42	736f611be602b34d45b787dad2aa660a0fb7038025ae11b062947d75ac46db1b	hmf_coarse.tsv	87	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:86:0	b20	hmf_coarse	HMF	86		H	H_b20_cov95v2_HMF_h05_H_p159	attempt_9ef216c18868c33fd1e6	source_log_basename	159	77f188be05c1e606c04e911b11eeb801e8fe2f8489529aa30701832d9ce79b72	hmf_coarse.tsv	87	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:86:0	b20	hmf_coarse	HMF	86		M	M_b20_cov95v2_HMF_h159_m002_p20	attempt_9247f92a6205cca2fff4	source_log_basename	20	6683794012bf15d7011da42cdd4e55fec8d1026a6a49bfa57a6744580d62d694	hmf_coarse.tsv	87	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:87:0	b20	hmf_coarse	HMF	87		F	F_b20_cov95v2_HMF_h159_m40_F_p36	attempt_39ea609aa6c43af76fd0	source_log_basename	36	0d55e2b0945ed54a4b6e4b2a4694361188a882e473f97323c02be5ec0087f796	hmf_coarse.tsv	88	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:87:0	b20	hmf_coarse	HMF	87		H	H_b20_cov95v2_HMF_h05_H_p159	attempt_9ef216c18868c33fd1e6	source_log_basename	159	77f188be05c1e606c04e911b11eeb801e8fe2f8489529aa30701832d9ce79b72	hmf_coarse.tsv	88	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:87:0	b20	hmf_coarse	HMF	87		M	M_b20_cov95v2_HMF_h159_m003_p40	attempt_f7b9823eee22b42700d1	source_log_basename	40	8e97bd32f393e6e976ca8d1d98f9803d736d412ee49260af49c301c98f9e60bb	hmf_coarse.tsv	88	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:88:0	b20	hmf_coarse	HMF	88		F	F_b20_cov95v2_HMF_h159_m60_F_p16	attempt_114d61d9984b6680ed5d	source_log_basename	16	80ecf6f69c658ccecf501bb74770b15afa006425fb258d96e977ca51f8beff7c	hmf_coarse.tsv	89	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:88:0	b20	hmf_coarse	HMF	88		H	H_b20_cov95v2_HMF_h05_H_p159	attempt_9ef216c18868c33fd1e6	source_log_basename	159	77f188be05c1e606c04e911b11eeb801e8fe2f8489529aa30701832d9ce79b72	hmf_coarse.tsv	89	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:88:0	b20	hmf_coarse	HMF	88		M	M_b20_cov95v2_HMF_h159_m004_p60	attempt_c2a19b4968d3324d01eb	source_log_basename	60	d345472b12e9256813bc0f92f539199c093739c3a36b1b7d185ae9fbb03c6975	hmf_coarse.tsv	89	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:89:0	b20	hmf_coarse	HMF	89		F	F_b20_cov95v2_HMF_h159_m80_F_p8	attempt_ed54963bb8abf9a1ca7b	source_log_basename	8	6a7e477b66cf861dcf6f508f6a5d14c4a3c09681ecd79dbcc3c75c9e7baa0ec4	hmf_coarse.tsv	90	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:89:0	b20	hmf_coarse	HMF	89		H	H_b20_cov95v2_HMF_h05_H_p159	attempt_9ef216c18868c33fd1e6	source_log_basename	159	77f188be05c1e606c04e911b11eeb801e8fe2f8489529aa30701832d9ce79b72	hmf_coarse.tsv	90	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:89:0	b20	hmf_coarse	HMF	89		M	M_b20_cov95v2_HMF_h159_m005_p80	attempt_3f6d244a065292c0203c	source_log_basename	80	21bb2d41836738e2aaef566277e11d7193ffe639bb47893e27b28181d506d4b6	hmf_coarse.tsv	90	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:8:0	b20	hmf_coarse	HMF	8		F	F_b20_cov95v2_HMF_h1_m172_F_p13	attempt_758611c16cb75b501a9a	source_log_basename	13	71965d292d54f465efd20ceccef75665c4e0daf016ea7ba81bf58266823c67fd	hmf_coarse.tsv	9	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:8:0	b20	hmf_coarse	HMF	8		H	H_b20_cov95v2_HMF_h01_H_p1	attempt_bc0e0a4ac7524732dd08	source_log_basename	1	d52d10ca84f3e58c0c5b82699b0efa0295216414bc28a9ee35d8844974e85efb	hmf_coarse.tsv	9	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:8:0	b20	hmf_coarse	HMF	8		M	M_b20_cov95v2_HMF_h1_m008_p172	attempt_4a44bd1ad79dfd323869	source_log_basename	172	7f392c9f842baa1ad5b5c9b5ba2e4ed12d532558c2d42099e41666427f3a6eee	hmf_coarse.tsv	9	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:90:0	b20	hmf_coarse	HMF	90		F				0	NA	hmf_coarse.tsv	91	NOT_RUN	TARGET_BEFORE_F
b20:hmf_coarse:HMF:90:0	b20	hmf_coarse	HMF	90		H	H_b20_cov95v2_HMF_h05_H_p159	attempt_9ef216c18868c33fd1e6	source_log_basename	159	77f188be05c1e606c04e911b11eeb801e8fe2f8489529aa30701832d9ce79b72	hmf_coarse.tsv	91	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:90:0	b20	hmf_coarse	HMF	90		M	M_b20_cov95v2_HMF_h159_m006_p100	attempt_219705825d39e84222d1	source_log_basename	100	849dc0fc18a8d3584bda7351d8fffd8147bf20835820e3ed6961dc7b383555b8	hmf_coarse.tsv	91	UNIQUE	source_log_basename
b20:hmf_coarse:HMF:91:0	b20	hmf_coarse	HMF	91		F				0	NA	hmf_coarse.tsv	92	NOT_RUN	TARGET_BEFORE_F
